,Year,Country,Fatal,Decade
3953,1960,USA,N,1960.0
3954,1960,SOUTH AFRICA,N,1960.0
3956,1960,PAPUA NEW GUINEA,N,1960.0
3957,1960,RED SEA / INDIAN OCEAN,Y,1960.0
3959,1960,SOUTH AFRICA,N,1960.0
3961,1960,USA,N,1960.0
3962,1960,PACIFIC OCEAN,N,1960.0
3963,1960,AUSTRALIA,N,1960.0
3966,1960,USA,N,1960.0
3967,1960,SENEGAL,Y,1960.0
3969,1960,USA,N,1960.0
3970,1960,PAPUA NEW GUINEA,N,1960.0
3971,1960,USA,N,1960.0
3972,1960,USA,N,1960.0
3974,1960,USA,N,1960.0
3975,1960,ENGLAND,N,1960.0
3976,1960,USA,N,1960.0
3977,1960,USA,Y,1960.0
3978,1960,PAPUA NEW GUINEA,N,1960.0
3979,1960,USA,N,1960.0
3980,1960,USA,N,1960.0
3981,1960,PAPUA NEW GUINEA,N,1960.0
3982,1960,USA,N,1960.0
3983,1960,NEW ZEALAND,N,1960.0
3984,1960,NORTH SEA,N,1960.0
3985,1960,USA,N,1960.0
3987,1960,PHILIPPINES,Y,1960.0
3988,1960,USA,N,1960.0
3989,1960,PANAMA,N,1960.0
3990,1960,BERMUDA,N,1960.0
3991,1960,USA,N,1960.0
3992,1960,USA,N,1960.0
3993,1960,PAPUA NEW GUINEA,Y,1960.0
3994,1960,SOUTH AFRICA,N,1960.0
3995,1960,USA,N,1960.0
3996,1960,AUSTRALIA,N,1960.0
3997,1960,SOUTH AFRICA,N,1960.0
3999,1960,AUSTRALIA,N,1960.0
4000,1960,AUSTRALIA,N,1960.0
4001,1960,AUSTRALIA,N,1960.0
4002,1960,AUSTRALIA,N,1960.0
4003,1960,AUSTRALIA,N,1960.0
4004,1960,FIJI,Y,1960.0
4005,1960,PHILIPPINES,Y,1960.0
4006,1960,SOUTH AFRICA,N,1960.0
4007,1960,USA,N,1960.0
4008,1960,GUAM,N,1960.0
4009,1960,AUSTRALIA,N,1960.0
4010,1960,NEW ZEALAND,N,1960.0
4012,1960,SENEGAL,N,1960.0
4013,1960,PAPUA NEW GUINEA,Y,1960.0
4014,1960,AUSTRALIA,N,1960.0
4015,1960,AUSTRALIA,N,1960.0
4017,1960,PAPUA NEW GUINEA,N,1960.0
4019,1960,AUSTRALIA,N,1960.0
4020,1960,AUSTRALIA,Y,1960.0
4021,1960,AUSTRALIA,N,1960.0
4022,1960,AUSTRALIA,N,1960.0
4023,1960,SOUTH AFRICA,N,1960.0
4024,1960,NICARAGUA,N,1960.0
4025,1960,GRENADA,N,1960.0
4027,1960,SRI LANKA,N,1960.0
4028,1960,SRI LANKA,N,1960.0
4029,1960,FIJI,N,1960.0
4030,1960,PAPUA NEW GUINEA,Y,1960.0
4031,1960,PAPUA NEW GUINEA,N,1960.0
4032,1960,MOZAMBIQUE,Y,1960.0
4033,1960,SOUTH AFRICA,N,1960.0
4034,1959,AUSTRALIA,N,1950.0
4035,1959,AUSTRALIA,N,1950.0
4036,1959,PAPUA NEW GUINEA,Y,1950.0
4037,1959,AUSTRALIA,Y,1950.0
4038,1959,PHILIPPINES,Y,1950.0
4039,1959,AUSTRALIA,N,1950.0
4041,1959,NEW ZEALAND,N,1950.0
4042,1959,MALDIVES,Y,1950.0
4043,1959,AUSTRALIA,N,1950.0
4044,1959,AUSTRALIA,N,1950.0
4045,1959,AUSTRALIA,N,1950.0
4047,1959,SOUTH AFRICA,N,1950.0
4048,1959,AUSTRALIA,N,1950.0
4049,1959,USA,N,1950.0
4050,1959,AUSTRALIA,N,1950.0
4051,1959,PAPUA NEW GUINEA,N,1950.0
4052,1959,MOZAMBIQUE,Y,1950.0
4053,1959,PAPUA NEW GUINEA,N,1950.0
4054,1959,USA,N,1950.0
4055,1959,FIJI,Y,1950.0
4056,1959,FIJI,N,1950.0
4057,1959,PHILIPPINES,N,1950.0
4059,1959,USA,N,1950.0
4060,1959,USA,UNKNOWN,1950.0
4061,1959,USA,N,1950.0
4062,1959,INDIA,Y,1950.0
4064,1959,MEXICO,Y,1950.0
4065,1959,AZORES,N,1950.0
4070,1959,USA,Y,1950.0
4071,1959,USA,N,1950.0
4072,1959,PHILIPPINES,Y,1950.0
4073,1959,USA,N,1950.0
4074,1959,CROATIA,N,1950.0
4075,1959,JAPAN,Y,1950.0
4076,1959,USA,N,1950.0
4079,1959,USA,N,1950.0
4080,1959,USA,N,1950.0
4081,1959,JAPAN,Y,1950.0
4082,1959,USA,N,1950.0
4083,1959,USA,N,1950.0
4084,1959,USA,N,1950.0
4085,1959,CARIBBEAN SEA,Y,1950.0
4086,1959,USA,N,1950.0
4087,1959,NORTH ATLANTIC OCEAN,N,1950.0
4088,1959,MEXICO,Y,1950.0
4089,1959,TURKEY,N,1950.0
4090,1959,MEXICO,Y,1950.0
4091,1959,USA,Y,1950.0
4093,1959,SOUTH AFRICA,N,1950.0
4094,1959,USA,N,1950.0
4095,1959,USA,Y,1950.0
4096,1959,USA,N,1950.0
4097,1959,MID ATLANTIC OCEAN,N,1950.0
4099,1959,AUSTRALIA,N,1950.0
4100,1959,USA,N,1950.0
4101,1959,SOUTH AFRICA,N,1950.0
4102,1959,AUSTRALIA,N,1950.0
4103,1959,USA,N,1950.0
4104,1959,PHILIPPINES,Y,1950.0
4105,1959,USA,N,1950.0
4106,1959,AUSTRALIA,N,1950.0
4107,1959,VENEZUELA,N,1950.0
4108,1959,PAPUA NEW GUINEA,N,1950.0
4109,1959,SOLOMON ISLANDS,Y,1950.0
4110,1959,SOUTH AFRICA,N,1950.0
4111,1959,AUSTRALIA,N,1950.0
4112,1959,ECUADOR,N,1950.0
4113,1959,AUSTRALIA,N,1950.0
4114,1959,AUSTRALIA,Y,1950.0
4115,1959,AUSTRALIA,N,1950.0
4116,1959,SOUTH AFRICA,N,1950.0
4117,1959,NEW GUINEA,N,1950.0
4118,1959,MOZAMBIQUE,Y,1950.0
4119,1959,AUSTRALIA,N,1950.0
4120,1959,SOUTH KOREA,Y,1950.0
4121,1959,INDIA,Y,1950.0
4122,1959,ATLANTIC OCEAN,N,1950.0
4123,1959,PAPUA NEW GUINEA,N,1950.0
4124,1959,PAPUA NEW GUINEA,N,1950.0
4125,1959,PAPUA NEW GUINEA,Y,1950.0
4126,1959,PAPUA NEW GUINEA,N,1950.0
4128,1958,PAPUA NEW GUINEA,N,1950.0
4129,1958,SOUTH AFRICA,Y,1950.0
4130,1958,USA,Y,1950.0
4131,1958,AMERICAN SAMOA,Y,1950.0
4132,1958,AUSTRALIA,Y,1950.0
4134,1958,PAPUA NEW GUINEA,Y,1950.0
4135,1958,USA,N,1950.0
4136,1958,USA,N,1950.0
4137,1958,USA,N,1950.0
4138,1958,MEXICO,N,1950.0
4139,1958,PAPUA NEW GUINEA,N,1950.0
4140,1958,ANDAMAN / NICOBAR ISLANDAS,Y,1950.0
4141,1958,BAHAMAS,N,1950.0
4142,1958,USA,N,1950.0
4143,1958,MEXICO,N,1950.0
4144,1958,CROATIA,N,1950.0
4145,1958,MEXICO,Y,1950.0
4146,1958,USA,N,1950.0
4147,1958,USA,N,1950.0
4148,1958,USA,Y,1950.0
4149,1958,KENYA,Y,1950.0
4150,1958,PACIFIC OCEAN,Y,1950.0
4151,1958,PACIFIC OCEAN,N,1950.0
4152,1958,USA,N,1950.0
4153,1958,PAPUA NEW GUINEA,Y,1950.0
4154,1958,BAHAMAS,N,1950.0
4155,1958,USA,N,1950.0
4156,1958,USA,N,1950.0
4157,1958,USA,N,1950.0
4158,1958,USA,N,1950.0
4161,1958,USA,N,1950.0
4162,1958,TAIWAN,N,1950.0
4163,1958,SOUTH AFRICA,Y,1950.0
4164,1958,SOUTH AFRICA,Y,1950.0
4165,1958,PAPUA NEW GUINEA,N,1950.0
4167,1958,USA,N,1950.0
4168,1958,AUSTRALIA,N,1950.0
4169,1958,AUSTRALIA,N,1950.0
4171,1958,SOUTH AFRICA,Y,1950.0
4172,1958,TONGA,N,1950.0
4173,1958,SAMOA,N,1950.0
4174,1958,PANAMA,N,1950.0
4175,1958,PAPUA NEW GUINEA,Y,1950.0
4176,1958,PAPUA NEW GUINEA,Y,1950.0
4177,1958,PAPUA NEW GUINEA,Y,1950.0
4178,1958,PAPUA NEW GUINEA,N,1950.0
4179,1958,SOUTH AFRICA,N,1950.0
4180,1958,SOUTH AFRICA,Y,1950.0
4181,1957,AUSTRALIA,N,1950.0
4182,1957,SOUTH AFRICA,N,1950.0
4183,1957,SOUTH AFRICA,N,1950.0
4184,1957,SOUTH AFRICA,Y,1950.0
4185,1957,SOUTH AFRICA,Y,1950.0
4186,1957,SOUTH AFRICA,N,1950.0
4187,1957,PACIFIC OCEAN,N,1950.0
4188,1957,AUSTRALIA,N,1950.0
4189,1957,SOLOMON ISLANDS,Y,1950.0
4190,1957,SOLOMON ISLANDS,Y,1950.0
4191,1957,MARSHALL ISLANDS,N,1950.0
4192,1957,USA,N,1950.0
4193,1957,USA,N,1950.0
4194,1957,USA,Y,1950.0
4195,1957,AUSTRALIA,N,1950.0
4197,1957,AUSTRALIA,N,1950.0
4198,1957,SOLOMON ISLANDS,N,1950.0
4199,1957,USA,N,1950.0
4200,1957,USA,Y,1950.0
4201,1957,AUSTRALIA,N,1950.0
4202,1957,USA,N,1950.0
4203,1957,AUSTRALIA,N,1950.0
4204,1957,PAPUA NEW GUINEA,N,1950.0
4205,1957,SOLOMON ISLANDS,N,1950.0
4206,1957,FIJI,N,1950.0
4207,1957,USA,N,1950.0
4208,1957,AUSTRALIA,UNKNOWN,1950.0
4209,1957,USA,N,1950.0
4210,1957,SOUTH AFRICA,Y,1950.0
4212,1957,USA,N,1950.0
4214,1957,CUBA,N,1950.0
4215,1957,CUBA,Y,1950.0
4216,1957,USA,N,1950.0
4217,1957,FIJI,N,1950.0
4218,1957,IRAN,N,1950.0
4219,1957,PAPUA NEW GUINEA,Y,1950.0
4220,1957,IRAN,N,1950.0
4221,1957,PAPUA NEW GUINEA,Y,1950.0
4222,1956,PAPUA NEW GUINEA,Y,1950.0
4223,1956,PAPUA NEW GUINEA,Y,1950.0
4224,1956,GABON,Y,1950.0
4225,1956,NEW ZEALAND,N,1950.0
4226,1956,SOUTH AFRICA,N,1950.0
4227,1956,PAPUA NEW GUINEA,N,1950.0
4228,1956,SENEGAL,N,1950.0
4229,1956,PAPUA NEW GUINEA,Y,1950.0
4230,1956,USA,N,1950.0
4232,1956,MAYOTTE,Y,1950.0
4233,1956,ITALY,N,1950.0
4234,1956,PAPUA NEW GUINEA,Y,1950.0
4235,1956,PAPUA NEW GUINEA,N,1950.0
4236,1956,USA,Y,1950.0
4237,1956,AUSTRALIA,N,1950.0
4238,1956,USA,N,1950.0
4239,1956,SOUTH AFRICA,N,1950.0
4240,1956,UNITED KINGDOM,Y,1950.0
4241,1956,UNITED KINGDOM,Y,1950.0
4242,1956,MALTA,N,1950.0
4243,1956,PAPUA NEW GUINEA,N,1950.0
4244,1956,PAPUA NEW GUINEA,N,1950.0
4245,1956,USA,Y,1950.0
4246,1956,USA,N,1950.0
4247,1956,MALTA,Y,1950.0
4248,1956,USA,N,1950.0
4249,1956,USA,N,1950.0
4250,1956,AUSTRALIA,N,1950.0
4251,1956,PORTUGAL,Y,1950.0
4252,1956,MID ATLANTIC OCEAN,Y,1950.0
4253,1956,SOUTH AFRICA,N,1950.0
4254,1956,CUBA,Y,1950.0
4255,1956,AUSTRALIA,N,1950.0
4256,1956,ITALY,UNKNOWN,1950.0
4257,1956,AUSTRALIA,N,1950.0
4258,1956,AUSTRALIA,Y,1950.0
4259,1956,AUSTRALIA,N,1950.0
4260,1956,AUSTRALIA,Y,1950.0
4261,1956,AUSTRALIA,N,1950.0
4262,1956,AUSTRALIA,N,1950.0
4263,1956,COSTA RICA,Y,1950.0
4264,1956,AUSTRALIA,N,1950.0
4265,1956,PAPUA NEW GUINEA,N,1950.0
4267,1956,GREECE,Y,1950.0
4268,1956,USA,N,1950.0
4269,1956,USA,UNKNOWN,1950.0
4270,1956,PAPUA NEW GUINEA,N,1950.0
4271,1956,PAPUA NEW GUINEA,N,1950.0
4272,1956,PAPUA NEW GUINEA,Y,1950.0
4273,1955,AUSTRALIA,N,1950.0
4274,1955,USA,N,1950.0
4275,1955,PAPUA NEW GUINEA,N,1950.0
4276,1955,PAPUA NEW GUINEA,N,1950.0
4277,1955,AUSTRALIA,N,1950.0
4278,1955,NORTH PACIFIC OCEAN,Y,1950.0
4279,1955,NORTH PACIFIC OCEAN,N,1950.0
4280,1955,USA,N,1950.0
4281,1955,USA,N,1950.0
4282,1955,USA,N,1950.0
4283,1955,JAPAN,Y,1950.0
4284,1955,USA,N,1950.0
4285,1955,CROATIA,Y,1950.0
4286,1955,AMERICAN SAMOA,Y,1950.0
4287,1955,USA,N,1950.0
4288,1955,NORTH ATLANTIC OCEAN,N,1950.0
4289,1955,AUSTRALIA,N,1950.0
4290,1955,JAPAN,Y,1950.0
4291,1955,USA,N,1950.0
4292,1955,MONTENEGRO,Y,1950.0
4293,1955,YEMEN,Y,1950.0
4294,1955,USA,N,1950.0
4295,1955,PAPUA NEW GUINEA,N,1950.0
4296,1955,PAPUA NEW GUINEA,N,1950.0
4297,1955,PAPUA NEW GUINEA,N,1950.0
4298,1955,USA,N,1950.0
4299,1955,AUSTRALIA,Y,1950.0
4300,1955,PAPUA NEW GUINEA,N,1950.0
4301,1955,AUSTRALIA,N,1950.0
4302,1955,USA,N,1950.0
4303,1955,USA,N,1950.0
4304,1955,AUSTRALIA,Y,1950.0
4305,1955,INDIA,N,1950.0
4306,1955,AUSTRALIA,N,1950.0
4307,1955,AUSTRALIA,N,1950.0
4308,1955,AUSTRALIA,Y,1950.0
4309,1955,SOUTH AFRICA,Y,1950.0
4310,1955,USA,UNKNOWN,1950.0
4311,1955,CUBA,N,1950.0
4312,1955,MADAGASCAR,Y,1950.0
4314,1955,COLUMBIA,N,1950.0
4315,1955,PAPUA NEW GUINEA,N,1950.0
4316,1954,AMERICAN SAMOA,Y,1950.0
4317,1954,AUSTRALIA,Y,1950.0
4318,1954,PAPUA NEW GUINEA,Y,1950.0
4319,1954,SOUTH AFRICA,N,1950.0
4320,1954,USA,N,1950.0
4321,1954,USA,Y,1950.0
4322,1954,UNITED KINGDOM,N,1950.0
4323,1954,CROATIA,UNKNOWN,1950.0
4325,1954,USA,N,1950.0
4326,1954,HONG KONG,Y,1950.0
4327,1954,AUSTRALIA,Y,1950.0
4328,1954,ITALY,N,1950.0
4329,1954,CUBA,N,1950.0
4330,1954,CUBA,N,1950.0
4331,1954,ECUADOR,N,1950.0
4332,1954,SINGAPORE,Y,1950.0
4334,1954,THE BALKANS,Y,1950.0
4335,1954,USA,N,1950.0
4336,1954,BERMUDA,N,1950.0
4337,1954,GREECE,Y,1950.0
4339,1954,USA,N,1950.0
4340,1954,AUSTRALIA,N,1950.0
4341,1954,HONG KONG,Y,1950.0
4342,1954,PAPUA NEW GUINEA,Y,1950.0
4343,1954,PAPUA NEW GUINEA,N,1950.0
4345,1954,SUDAN?,N,1950.0
4346,1954,AUSTRALIA,Y,1950.0
4347,1954,AUSTRALIA,N,1950.0
4348,1954,AUSTRALIA,N,1950.0
4349,1954,ARGENTINA,N,1950.0
4350,1954,PAPUA NEW GUINEA,N,1950.0
4351,1954,IRAN,Y,1950.0
4352,1954,MARTINIQUE,N,1950.0
4353,1954,MEXICO,Y,1950.0
4354,1954,USA,N,1950.0
4355,1954,PAPUA NEW GUINEA,N,1950.0
4356,1954,IRAN,Y,1950.0
4357,1954,IRAN,N,1950.0
4358,1953,SOUTH AFRICA,N,1950.0
4359,1953,SOUTH AFRICA,N,1950.0
4360,1953,AUSTRALIA,N,1950.0
4361,1953,AUSTRALIA,N,1950.0
4362,1953,AUSTRALIA,N,1950.0
4363,1953,PHILIPPINES,Y,1950.0
4364,1953,USA,N,1950.0
4365,1953,USA,N,1950.0
4366,1953,USA,N,1950.0
4367,1953,USA,N,1950.0
4369,1953,MEXICO,Y,1950.0
4370,1953,USA,Y,1950.0
4371,1953,USA,N,1950.0
4372,1953,USA,N,1950.0
4373,1953,PACIFIC OCEAN,N,1950.0
4374,1953,CANADA,N,1950.0
4375,1953,USA,N,1950.0
4376,1953,PANAMA,N,1950.0
4377,1953,AUSTRALIA,N,1950.0
4378,1953,AUSTRALIA,N,1950.0
4379,1953,USA,N,1950.0
4380,1953,IRAN,N,1950.0
4381,1953,IRAN,N,1950.0
4382,1953,AUSTRALIA,N,1950.0
4383,1953,AUSTRALIA,N,1950.0
4384,1953,INDIAN OCEAN,Y,1950.0
4385,1953,PAPUA NEW GUINEA,Y,1950.0
4386,1953,USA,N,1950.0
4387,1953,AUSTRALIA,N,1950.0
4388,1953,AUSTRALIA,N,1950.0
4389,1953,AUSTRALIA,N,1950.0
4390,1953,AUSTRALIA,N,1950.0
4391,1953,AUSTRALIA,N,1950.0
4392,1953,PAPUA NEW GUINEA,Y,1950.0
4393,1953,USA,N,1950.0
4394,1952,AUSTRALIA,N,1950.0
4395,1952,AUSTRALIA,N,1950.0
4397,1952,ITALY,N,1950.0
4398,1952,USA,Y,1950.0
4399,1952,USA,Y,1950.0
4400,1952,USA,Y,1950.0
4401,1952,PAPUA NEW GUINEA,N,1950.0
4403,1952,ITALY,Y,1950.0
4404,1952,USA,N,1950.0
4405,1952,USA,N,1950.0
4406,1952,USA,N,1950.0
4407,1952,USA,Y,1950.0
4408,1952,USA,N,1950.0
4409,1952,USA,N,1950.0
4410,1952,USA,N,1950.0
4411,1952,AUSTRALIA,N,1950.0
4412,1952,INDIA,N,1950.0
4413,1952,AUSTRALIA,N,1950.0
4414,1952,SUDAN,N,1950.0
4415,1952,NETHERLANDS ANTILLES,N,1950.0
4416,1952,MAURITIUS,N,1950.0
4417,1952,AUSTRALIA,N,1950.0
4418,1952,LIBERIA,Y,1950.0
4419,1952,PAPUA NEW GUINEA,N,1950.0
4420,1952,PAPUA NEW GUINEA,Y,1950.0
4421,1952,PAPUA NEW GUINEA,Y,1950.0
4422,1952,USA,Y,1950.0
4423,1951,MOZAMBIQUE,Y,1950.0
4424,1951,AUSTRALIA,N,1950.0
4426,1951,AUSTRALIA,Y,1950.0
4427,1951,SOUTH AFRICA,N,1950.0
4428,1951,JAMAICA,N,1950.0
4429,1951,SOUTH AFRICA,N,1950.0
4430,1951,PHILIPPINES,Y,1950.0
4431,1951,AUSTRALIA,Y,1950.0
4433,1951,ITALY,Y,1950.0
4434,1951,ITALY,N,1950.0
4435,1951,AUSTRALIA,Y,1950.0
4436,1951,GREECE,N,1950.0
4437,1951,GREECE,Y,1950.0
4438,1951,ITALY,N,1950.0
4439,1951,COLUMBIA,Y,1950.0
4440,1951,USA,N,1950.0
4441,1951,PACIFIC OCEAN,N,1950.0
4442,1951,USA,Y,1950.0
4443,1951,FRENCH POLYNESIA,N,1950.0
4444,1951,MEXICO,N,1950.0
4445,1951,ITALY,N,1950.0
4446,1951,AUSTRALIA,N,1950.0
4447,1951,AUSTRALIA,N,1950.0
4448,1951,SOUTH AFRICA,N,1950.0
4449,1951,SOUTH AFRICA,N,1950.0
4450,1951,AUSTRALIA,N,1950.0
4451,1951,AUSTRALIA,N,1950.0
4452,1951,SOUTH AFRICA,Y,1950.0
4454,1951,NEW GUINEA,Y,1950.0
4455,1950,AUSTRALIA,N,1950.0
4456,1950,AUSTRALIA,N,1950.0
4457,1950,AUSTRALIA,Y,1950.0
4458,1950,AUSTRALIA,N,1950.0
4459,1950,AUSTRALIA,N,1950.0
4460,1950,AUSTRALIA,N,1950.0
4461,1950,USA,N,1950.0
4462,1950,AUSTRALIA,N,1950.0
4463,1950,EL SALVADOR,N,1950.0
4464,1950,SAUDI ARABIA,N,1950.0
4465,1950,AUSTRALIA,N,1950.0
4466,1950,JAPAN,Y,1950.0
4467,1950,ITALY,N,1950.0
4468,1950,CUBA,N,1950.0
4469,1950,USA,N,1950.0
4471,1950,USA,N,1950.0
4472,1950,USA,N,1950.0
4473,1950,USA,Y,1950.0
4474,1950,SOUTH AFRICA,N,1950.0
4475,1950,ITALY,N,1950.0
4476,1950,AUSTRALIA,Y,1950.0
4477,1950,SOUTH AFRICA,N,1950.0
4478,1950,SOUTH AFRICA,N,1950.0
4479,1950,SOUTH AFRICA,Y,1950.0
4481,1950,AUSTRALIA,N,1950.0
4482,1950,SOUTH AFRICA,Y,1950.0
4484,1950,AUSTRALIA,N,1950.0
4485,1950,AUSTRALIA,N,1950.0
4486,1950,SRI LANKA,N,1950.0
4487,1950,SRI LANKA,N,1950.0
4488,1950,LIBERIA,Y,1950.0
4489,1950,INDONESIA,Y,1950.0
4490,1950,USA,N,1950.0
4492,1950,PANAMA,N,1950.0
4493,1950,GREECE,Y,1950.0
4494,1950,SINGAPORE,Y,1950.0
4495,1950,NEW CALEDONIA,N,1950.0
4496,1950,NEW CALEDONIA,N,1950.0
4497,1950,FIJI,N,1950.0
4499,1949,AUSTRALIA,N,1940.0
4500,1949,AUSTRALIA,N,1940.0
4502,1949,AUSTRALIA,N,1940.0
4503,1949,AUSTRALIA,Y,1940.0
4505,1949,AUSTRALIA,N,1940.0
4506,1949,ITALY,N,1940.0
4507,1949,IRAN,N,1940.0
4508,1949,IRAN,Y,1940.0
4509,1949,USA,N,1940.0
4510,1949,USA,N,1940.0
4511,1949,CHINA,Y,1940.0
4512,1949,AUSTRALIA,N,1940.0
4513,1949,AUSTRALIA,N,1940.0
4514,1949,AUSTRALIA,N,1940.0
4515,1949,AUSTRALIA,Y,1940.0
4516,1949,MEXICO,N,1940.0
4517,1949,AUSTRALIA,UNKNOWN,1940.0
4518,1949,AUSTRALIA,Y,1940.0
4520,1949,AUSTRALIA,N,1940.0
4522,1949,ITALY,N,1940.0
4523,1949,NEW GUINEA,Y,1940.0
4524,1949,PAPUA NEW GUINEA,N,1940.0
4525,1949,PAPUA NEW GUINEA,N,1940.0
4526,1949,PAPUA NEW GUINEA,Y,1940.0
4527,1949,PAPUA NEW GUINEA,N,1940.0
4528,1949,NEW GUINEA,Y,1940.0
4529,1948,AUSTRALIA,Y,1940.0
4530,1948,AUSTRALIA,Y,1940.0
4531,1948,IRAN,N,1940.0
4532,1948,CUBA,N,1940.0
4533,1948,AUSTRALIA,N,1940.0
4534,1948,NORTH PACIFIC OCEAN,Y,1940.0
4535,1948,AUSTRALIA,N,1940.0
4536,1948,GREECE,Y,1940.0
4537,1948,USA,N,1940.0
4538,1948,USA,N,1940.0
4539,1848,TURKEY,Y,
4540,1948,MID ATLANTIC OCEAN,Y,1940.0
4541,1948,IRAN,Y,1940.0
4542,1948,IRAN,Y,1940.0
4543,1948,IRAN,N,1940.0
4544,1948,BAHAMAS,N,1940.0
4545,1948,USA,Y,1940.0
4546,1948,NORTHERN MARIANA ISLANDS,N,1940.0
4547,1948,IRAN,N,1940.0
4548,1948,SOUTH AFRICA,N,1940.0
4549,1948,KENYA,Y,1940.0
4551,1948,PAPUA NEW GUINEA,N,1940.0
4552,1948,USA,Y,1940.0
4553,1948,AUSTRALIA,Y,1940.0
4554,1948,AUSTRALIA,N,1940.0
4555,1948,USA,N,1940.0
4556,1948,NEW GUINEA,N,1940.0
4557,1948,PAPUA NEW GUINEA,N,1940.0
4558,1948,SOUTH AFRICA,N,1940.0
4559,1947,AUSTRALIA,N,1940.0
4561,1947,SENEGAL,Y,1940.0
4562,1947,AUSTRALIA,N,1940.0
4563,1947,AUSTRALIA,N,1940.0
4564,1947,AUSTRALIA,N,1940.0
4565,1947,AUSTRALIA,Y,1940.0
4566,1947,AUSTRALIA,N,1940.0
4567,1947,AUSTRALIA,Y,1940.0
4568,1947,AUSTRALIA,N,1940.0
4569,1947,BRAZIL,Y,1940.0
4570,1947,USA,Y,1940.0
4571,1947,USA,N,1940.0
4572,1947,AUSTRALIA,N,1940.0
4573,1947,SOUTH AFRICA,N,1940.0
4575,1947,USA,N,1940.0
4576,1947,AUSTRALIA,N,1940.0
4577,1947,KENYA,N,1940.0
4578,1947,SOUTH AFRICA,N,1940.0
4579,1947,SOUTH AFRICA,N,1940.0
4580,1947,AUSTRALIA,N,1940.0
4581,1947,PACIFIC OCEAN,N,1940.0
4582,1947,SOUTH AFRICA,N,1940.0
4583,1947,SOUTH AFRICA,N,1940.0
4584,1947,AUSTRALIA,N,1940.0
4585,1947,BAHAMAS,N,1940.0
4586,1947,BRAZIL,Y,1940.0
4587,1947,AUSTRALIA,N,1940.0
4588,1947,SOUTH AFRICA,N,1940.0
4589,1946,AUSTRALIA,N,1940.0
4590,1946,AUSTRALIA,N,1940.0
4591,1946,AUSTRALIA,Y,1940.0
4592,1946,MARSHALL ISLANDS,Y,1940.0
4593,1946,AUSTRALIA,N,1940.0
4594,1946,ISRAEL,N,1940.0
4595,1946,AUSTRALIA,Y,1940.0
4596,1946,IRAN,N,1940.0
4597,1946,IRAN,N,1940.0
4598,1946,INDIA,N,1940.0
4599,1946,TANZANIA,N,1940.0
4600,1946,AUSTRALIA,Y,1940.0
4601,1946,AUSTRALIA,N,1940.0
4602,1946,AUSTRALIA,N,1940.0
4603,1946,SOUTH AFRICA,N,1940.0
4604,1946,AUSTRALIA,N,1940.0
4605,1946,SOUTH AFRICA,N,1940.0
4606,1946,SOUTH AFRICA,N,1940.0
4607,1946,SOUTH AFRICA,N,1940.0
4608,1946,AUSTRALIA,N,1940.0
4609,1946,SOUTH AFRICA,N,1940.0
4610,1946,AUSTRALIA,Y,1940.0
4611,1946,SOUTH AFRICA,N,1940.0
4612,1946,SOUTH AFRICA,N,1940.0
4613,1946,SOUTH AFRICA,N,1940.0
4614,1946,PERSIAN GULF,N,1940.0
4615,1945,HONG KONG,Y,1940.0
4616,1945,OKINAWA,N,1940.0
4617,1945,JAPAN,Y,1940.0
4618,1945,IRAN,N,1940.0
4619,1945,IRAN / IRAQ,N,1940.0
4620,1945,USA,Y,1940.0
4621,1945,PHILIPPINES,Y,1940.0
4622,1945,JAVA,Y,1940.0
4623,1945,AUSTRALIA,Y,1940.0
4624,1945,USA,Y,1940.0
4625,1945,SOUTH AFRICA,N,1940.0
4626,1945,ISRAEL,N,1940.0
4627,1945,JAMAICA,N,1940.0
4628,1945,CUBA,Y,1940.0
4629,1945,PANAMA,N,1940.0
4630,1945,IRAQ,N,1940.0
4631,1944,PHILIPPINES,N,1940.0
4632,1944,USA,N,1940.0
4633,1944,SIERRA LEONE,Y,1940.0
4635,1944,PHILIPPINES,Y,1940.0
4636,1944,PHILIPPINES,Y,1940.0
4637,1944,PHILIPPINES,Y,1940.0
4638,1944,PHILIPPINES,N,1940.0
4640,1944,AUSTRALIA,N,1940.0
4641,1944,USA,N,1940.0
4642,1944,CARIBBEAN SEA,Y,1940.0
4643,1944,SOUTH AFRICA,Y,1940.0
4644,1944,SOUTH AFRICA,Y,1940.0
4646,1944,USA,N,1940.0
4647,1944,SAMOA,N,1940.0
4648,1944,PANAMA,Y,1940.0
4649,1944,NICARAGUA,Y,1940.0
4650,1944,SOUTH AFRICA,N,1940.0
4651,1944,SOUTH AFRICA,Y,1940.0
4652,1944,SOUTH AFRICA,N,1940.0
4653,1944,SOUTH AFRICA,N,1940.0
4654,1944,INDIA,Y,1940.0
4655,1944,SOUTH AFRICA,Y,1940.0
4656,1944,AUSTRALIA,N,1940.0
4657,1944,AUSTRALIA,N,1940.0
4658,1944,SOUTH AFRICA,Y,1940.0
4659,1944,SOUTH PACIFIC OCEAN,Y,1940.0
4660,1944,ITALY,Y,1940.0
4661,1944,NEW GUINEA,Y,1940.0
4662,1943,SOUTH AFRICA,Y,1940.0
4663,1943,USA,Y,1940.0
4664,1943,SOUTH AFRICA,N,1940.0
4665,1943,PACIFIC OCEAN,Y,1940.0
4667,1943,PANAMA,Y,1940.0
4668,1943,ITALY,N,1940.0
